inventory_id,snapshot_date,product_id,opening_stock,units_received,units_sold,closing_stock,reserved_stock
2569,2025-06-26,P005,139,153,60,232,9
2570,2025-06-27,P005,232,0,40,192,14
2571,2025-06-28,P005,192,0,37,155,7
2572,2025-06-29,P005,155,0,29,126,1
2573,2025-06-30,P005,126,129,38,217,8
2574,2025-07-01,P005,217,0,40,177,3
2575,2025-07-02,P005,177,0,52,125,0
2576,2025-07-03,P005,125,158,36,247,6
2577,2025-07-04,P005,247,0,49,198,9
2578,2025-07-05,P005,198,0,40,158,8
2579,2025-07-06,P005,158,0,37,121,8
2580,2025-07-07,P005,121,121,51,191,15
2581,2025-07-08,P005,191,0,42,149,9
2582,2025-07-09,P005,149,0,44,105,4
2583,2025-07-10,P005,105,128,41,192,2
2584,2025-07-11,P005,192,0,47,145,15
2585,2025-07-12,P005,145,0,40,105,10
2586,2025-07-13,P005,105,150,33,222,15
2587,2025-07-14,P005,222,0,34,188,1
2588,2025-07-15,P005,188,0,40,148,4
2589,2025-07-16,P005,148,0,37,111,6
2590,2025-07-17,P005,111,154,40,225,6
2591,2025-07-18,P005,225,0,46,179,2
2592,2025-07-19,P005,179,0,33,146,1
2593,2025-07-20,P005,146,0,36,110,2
2594,2025-07-21,P005,110,98,41,167,2
2595,2025-07-22,P005,167,0,45,122,0
2596,2025-07-23,P005,122,0,29,93,9
2597,2025-07-24,P005,93,146,38,201,5
2598,2025-07-25,P005,201,0,41,160,7
2599,2025-07-26,P005,160,0,42,118,9
2600,2025-07-27,P005,118,0,33,85,0
2601,2025-07-28,P005,85,109,31,163,9
2602,2025-07-29,P005,163,0,44,119,4
2603,2025-07-30,P005,119,131,37,213,12
2604,2025-07-31,P005,213,0,35,178,6
2605,2025-08-01,P005,178,0,54,124,3
2606,2025-08-02,P005,124,138,43,219,5
2607,2025-08-03,P005,219,0,41,178,13
2608,2025-08-04,P005,178,0,35,143,9
2609,2025-08-05,P005,143,98,56,185,14
2610,2025-08-06,P005,185,0,74,111,14
2611,2025-08-07,P005,111,159,51,219,13
2612,2025-08-08,P005,219,0,69,150,2
2613,2025-08-09,P005,150,0,44,106,15
2614,2025-08-10,P005,106,0,42,64,14
2615,2025-08-11,P005,64,162,53,173,13
2616,2025-08-12,P005,173,0,51,122,4
2617,2025-08-13,P005,122,92,46,168,9
2618,2025-08-14,P005,168,0,51,117,5
2619,2025-08-15,P005,117,153,50,220,11
2620,2025-08-16,P005,220,0,51,169,2
2621,2025-08-17,P005,169,0,48,121,1
2622,2025-08-18,P005,121,0,55,66,9
2623,2025-08-19,P005,66,93,50,109,4
2624,2025-08-20,P005,109,112,59,162,6
2625,2025-08-21,P005,162,0,53,109,1
2626,2025-08-22,P005,109,102,45,166,3
2627,2025-08-23,P005,166,0,62,104,15
2628,2025-08-24,P005,104,110,58,156,10
2629,2025-08-25,P005,156,0,46,110,3
2630,2025-08-26,P005,110,109,57,162,0
2631,2025-08-27,P005,162,0,49,113,1
2632,2025-08-28,P005,113,143,51,205,0
2633,2025-08-29,P005,205,0,51,154,11
2634,2025-08-30,P005,154,0,46,108,8
2635,2025-08-31,P005,108,93,54,147,11
2636,2025-09-01,P005,147,0,53,94,1
2637,2025-09-02,P005,94,132,49,177,2
2638,2025-09-03,P005,177,0,56,121,15
2639,2025-09-04,P005,121,91,44,168,8
2640,2025-09-05,P005,168,0,54,114,4
2641,2025-09-06,P005,114,126,56,184,15
2642,2025-09-07,P005,184,0,57,127,6
2643,2025-09-08,P005,127,0,44,83,14
2644,2025-09-09,P005,83,146,44,185,10
2645,2025-09-10,P005,185,0,41,144,4
2646,2025-09-11,P005,144,0,44,100,12
2647,2025-09-12,P005,100,111,46,165,8
2648,2025-09-13,P005,165,0,37,128,9
2649,2025-09-14,P005,128,119,43,204,6
2650,2025-09-15,P005,204,0,55,149,10
2651,2025-09-16,P005,149,0,43,106,1
2652,2025-09-17,P005,106,0,57,49,2
2653,2025-09-18,P005,49,151,70,151,15
2654,2025-09-19,P005,151,0,54,97,0
2655,2025-09-20,P005,97,120,40,177,6
2656,2025-09-21,P005,177,0,47,130,10
2657,2025-09-22,P005,130,115,41,204,10
2658,2025-09-23,P005,204,0,54,150,0
2659,2025-09-24,P005,150,0,53,97,13
2660,2025-09-25,P005,97,129,54,172,2
2661,2025-09-26,P005,172,0,44,128,11
2662,2025-09-27,P005,128,96,39,185,6
2663,2025-09-28,P005,185,0,45,140,5
2664,2025-09-29,P005,140,0,43,97,12
2665,2025-09-30,P005,97,0,53,44,8
2666,2025-10-01,P005,44,102,42,104,9
2667,2025-10-02,P005,104,125,52,177,7
2668,2025-10-03,P005,177,0,40,137,9
2669,2025-10-04,P005,137,0,46,91,3
2670,2025-10-05,P005,91,154,48,197,4
2671,2025-10-06,P005,197,0,43,154,9
2672,2025-10-07,P005,154,0,49,105,11
2673,2025-10-08,P005,105,147,50,202,9
2674,2025-10-09,P005,202,0,43,159,13
2675,2025-10-10,P005,159,0,44,115,9
2676,2025-10-11,P005,115,115,34,196,7
2677,2025-10-12,P005,196,0,44,152,1
2678,2025-10-13,P005,152,0,39,113,8
2679,2025-10-14,P005,113,117,51,179,1
2680,2025-10-15,P005,179,0,58,121,10
2681,2025-10-16,P005,121,100,71,150,3
2682,2025-10-17,P005,150,0,46,104,11
2683,2025-10-18,P005,104,134,42,196,7
2684,2025-10-19,P005,196,0,48,148,10
2685,2025-10-20,P005,148,0,49,99,0
2686,2025-10-21,P005,99,0,52,47,13
2687,2025-10-22,P005,47,109,51,109,11
2688,2025-10-23,P005,109,0,40,69,1
2689,2025-10-24,P005,69,125,51,143,2
2690,2025-10-25,P005,143,0,47,96,8
2691,2025-10-26,P005,96,146,38,204,6
2692,2025-10-27,P005,204,0,53,151,7
2693,2025-10-28,P005,151,0,46,105,6
2694,2025-10-29,P005,105,116,50,171,12
2695,2025-10-30,P005,171,0,50,121,11
2696,2025-10-31,P005,121,160,54,227,10
2697,2025-11-01,P005,227,0,45,182,1
2698,2025-11-02,P005,182,0,35,147,5
2699,2025-11-03,P005,147,0,51,96,4
2700,2025-11-04,P005,96,158,54,200,0
2701,2025-11-05,P005,200,0,53,147,11
2702,2025-11-06,P005,147,0,52,95,6
2703,2025-11-07,P005,95,128,59,164,15
2704,2025-11-08,P005,164,0,49,115,4
2705,2025-11-09,P005,115,137,46,206,2
2706,2025-11-10,P005,206,0,56,150,6
2707,2025-11-11,P005,150,0,50,100,5
2708,2025-11-12,P005,100,0,46,54,8
2709,2025-11-13,P005,54,99,48,105,6
2710,2025-11-14,P005,105,102,56,151,8
2711,2025-11-15,P005,151,0,39,112,13
2712,2025-11-16,P005,112,111,48,175,1
2713,2025-11-17,P005,175,0,49,126,3
2714,2025-11-18,P005,126,95,47,174,14
2715,2025-11-19,P005,174,0,50,124,7
2716,2025-11-20,P005,124,90,49,165,14
2717,2025-11-21,P005,165,0,50,115,14
2718,2025-11-22,P005,115,143,48,210,1
2719,2025-11-23,P005,210,0,42,168,3
2720,2025-11-24,P005,168,0,67,101,0
2721,2025-11-25,P005,101,118,60,159,3
2722,2025-11-26,P005,159,0,48,111,14
2723,2025-11-27,P005,111,129,41,199,13
2724,2025-11-28,P005,199,0,61,138,6
2725,2025-11-29,P005,138,137,56,219,11
2726,2025-11-30,P005,219,0,42,177,7
2727,2025-12-01,P005,177,0,55,122,7
2728,2025-12-02,P005,122,0,58,64,14
2729,2025-12-03,P005,64,0,44,20,10
2730,2025-12-04,P005,20,153,46,153,10
2731,2025-12-05,P005,153,0,58,95,4
2732,2025-12-06,P005,95,159,54,200,12
2733,2025-12-07,P005,200,0,47,153,3
2734,2025-12-08,P005,153,0,46,107,5
2735,2025-12-09,P005,107,0,59,48,5
2736,2025-12-10,P005,48,92,45,95,1
2737,2025-12-11,P005,95,130,50,175,6
2738,2025-12-12,P005,175,0,61,114,15
2739,2025-12-13,P005,114,0,49,65,10
2740,2025-12-14,P005,65,0,46,19,2
2741,2025-12-15,P005,19,133,51,133,1
2742,2025-12-16,P005,133,113,50,196,4
2743,2025-12-17,P005,196,0,68,128,15
2744,2025-12-18,P005,128,0,52,76,8
2745,2025-12-19,P005,76,157,32,201,15
2746,2025-12-20,P005,201,0,44,157,11
2747,2025-12-21,P005,157,0,43,114,15
2748,2025-12-22,P005,114,0,40,74,8
2749,2025-12-23,P005,74,0,49,25,7
2750,2025-12-24,P005,25,161,48,161,1
2751,2025-12-25,P005,161,0,56,105,5
2752,2025-12-26,P005,105,129,61,173,5
2753,2025-12-27,P005,173,0,39,134,3
2754,2025-12-28,P005,134,0,43,91,9
2755,2025-12-29,P005,91,158,45,204,9
2756,2025-12-30,P005,204,0,50,154,2
2757,2025-12-31,P005,154,0,47,107,12
2758,2026-01-01,P005,107,125,40,192,9
2759,2026-01-02,P005,192,0,37,155,15
2760,2026-01-03,P005,155,0,42,113,14
2761,2026-01-04,P005,113,113,38,188,15
2762,2026-01-05,P005,188,0,40,148,13
2763,2026-01-06,P005,148,0,47,101,6
2764,2026-01-07,P005,101,109,37,173,0
2765,2026-01-08,P005,173,0,45,128,11
2766,2026-01-09,P005,128,100,62,166,11
2767,2026-01-10,P005,166,0,37,129,14
2768,2026-01-11,P005,129,0,39,90,0
2769,2026-01-12,P005,90,135,40,185,6
2770,2026-01-13,P005,185,0,40,145,7
2771,2026-01-14,P005,145,0,39,106,0
2772,2026-01-15,P005,106,122,39,189,8
2773,2026-01-16,P005,189,0,40,149,3
2774,2026-01-17,P005,149,0,30,119,11
2775,2026-01-18,P005,119,0,33,86,4
2776,2026-01-19,P005,86,156,40,202,15
2777,2026-01-20,P005,202,0,41,161,9
2778,2026-01-21,P005,161,0,41,120,9
2779,2026-01-22,P005,120,153,45,228,6
2780,2026-01-23,P005,228,0,43,185,3
2781,2026-01-24,P005,185,0,40,145,8
2782,2026-01-25,P005,145,0,34,111,0
2783,2026-01-26,P005,111,92,34,169,7
2784,2026-01-27,P005,169,0,37,132,0
2785,2026-01-28,P005,132,0,42,90,1
2786,2026-01-29,P005,90,90,42,138,7
2787,2026-01-30,P005,138,0,38,100,2
2788,2026-01-31,P005,100,128,31,197,0
2789,2026-02-01,P005,197,0,37,160,15
2790,2026-02-02,P005,160,0,46,114,11
2791,2026-02-03,P005,114,149,44,219,13
2792,2026-02-04,P005,219,0,41,178,5
2793,2026-02-05,P005,178,0,38,140,2
2794,2026-02-06,P005,140,0,39,101,13
2795,2026-02-07,P005,101,0,39,62,8
2796,2026-02-08,P005,62,126,36,152,7
2797,2026-02-09,P005,152,0,47,105,1
2798,2026-02-10,P005,105,128,36,197,8
2799,2026-02-11,P005,197,0,41,156,15
2800,2026-02-12,P005,156,0,42,114,10
2801,2026-02-13,P005,114,0,44,70,0
2802,2026-02-14,P005,70,108,49,129,7
2803,2026-02-15,P005,129,157,41,245,3
2804,2026-02-16,P005,245,0,36,209,12
2805,2026-02-17,P005,209,0,40,169,2
2806,2026-02-18,P005,169,0,32,137,7
2807,2026-02-19,P005,137,0,46,91,14
2808,2026-02-20,P005,91,131,41,181,0
2809,2026-02-21,P005,181,0,43,138,15
2810,2026-02-22,P005,138,0,38,100,7
2811,2026-02-23,P005,100,108,40,168,15
2812,2026-02-24,P005,168,0,38,130,3
2813,2026-02-25,P005,130,118,51,197,11
2814,2026-02-26,P005,197,0,41,156,10
2815,2026-02-27,P005,156,0,49,107,9
2816,2026-02-28,P005,107,129,41,195,13
2817,2026-03-01,P005,195,0,42,153,13
2818,2026-03-02,P005,153,0,46,107,6
2819,2026-03-03,P005,107,159,49,217,14
2820,2026-03-04,P005,217,0,35,182,5
2821,2026-03-05,P005,182,0,46,136,1
2822,2026-03-06,P005,136,111,47,200,6
2823,2026-03-07,P005,200,0,42,158,7
2824,2026-03-08,P005,158,0,39,119,4
2825,2026-03-09,P005,119,151,46,224,1
2826,2026-03-10,P005,224,0,55,169,9
2827,2026-03-11,P005,169,0,49,120,8
2828,2026-03-12,P005,120,107,43,184,15
2829,2026-03-13,P005,184,0,54,130,9
2830,2026-03-14,P005,130,138,41,227,11
2831,2026-03-15,P005,227,0,31,196,10
2832,2026-03-16,P005,196,0,48,148,10
2833,2026-03-17,P005,148,123,72,199,11
2834,2026-03-18,P005,199,0,41,158,1
2835,2026-03-19,P005,158,0,43,115,5
2836,2026-03-20,P005,115,121,42,194,3
2837,2026-03-21,P005,194,0,46,148,0
2838,2026-03-22,P005,148,0,49,99,3
2839,2026-03-23,P005,99,125,56,168,0
2840,2026-03-24,P005,168,0,47,121,10
2841,2026-03-25,P005,121,101,50,172,8
2842,2026-03-26,P005,172,0,40,132,7
2843,2026-03-27,P005,132,156,71,217,5
2844,2026-03-28,P005,217,0,35,182,15
2845,2026-03-29,P005,182,0,43,139,7
2846,2026-03-30,P005,139,0,40,99,15
2847,2026-03-31,P005,99,124,44,179,1
2848,2026-04-01,P005,179,0,42,137,8
2849,2026-04-02,P005,137,0,41,96,8
2850,2026-04-03,P005,96,101,45,152,2
2851,2026-04-04,P005,152,0,39,113,6
2852,2026-04-05,P005,113,0,45,68,4
2853,2026-04-06,P005,68,94,40,122,13
2854,2026-04-07,P005,122,99,50,171,9
2855,2026-04-08,P005,171,0,55,116,13
2856,2026-04-09,P005,116,117,45,188,11
2857,2026-04-10,P005,188,0,41,147,8
2858,2026-04-11,P005,147,0,41,106,14
2859,2026-04-12,P005,106,121,49,178,15
2860,2026-04-13,P005,178,0,56,122,1
2861,2026-04-14,P005,122,131,40,213,10
2862,2026-04-15,P005,213,0,51,162,11
2863,2026-04-16,P005,162,0,43,119,12
2864,2026-04-17,P005,119,160,49,230,3
2865,2026-04-18,P005,230,0,40,190,8
2866,2026-04-19,P005,190,0,38,152,3
2867,2026-04-20,P005,152,0,44,108,11
2868,2026-04-21,P005,108,148,43,213,3
2869,2026-04-22,P005,213,0,51,162,1
2870,2026-04-23,P005,162,0,50,112,14
2871,2026-04-24,P005,112,0,41,71,4
2872,2026-04-25,P005,71,114,46,139,13
2873,2026-04-26,P005,139,0,32,107,13
2874,2026-04-27,P005,107,158,43,222,11
2875,2026-04-28,P005,222,0,42,180,3
2876,2026-04-29,P005,180,0,39,141,8
2877,2026-04-30,P005,141,0,44,97,3
2878,2026-05-01,P005,97,155,43,209,5
2879,2026-05-02,P005,209,0,43,166,14
2880,2026-05-03,P005,166,0,39,127,8
2881,2026-05-04,P005,127,0,35,92,10
2882,2026-05-05,P005,92,125,36,181,11
2883,2026-05-06,P005,181,0,40,141,13
2884,2026-05-07,P005,141,0,44,97,11
2885,2026-05-08,P005,97,0,30,67,4
2886,2026-05-09,P005,67,0,38,29,0
2887,2026-05-10,P005,29,114,35,114,7
2888,2026-05-11,P005,114,119,47,186,13
2889,2026-05-12,P005,186,0,43,143,9
2890,2026-05-13,P005,143,0,49,94,6
2891,2026-05-14,P005,94,119,41,172,15
2892,2026-05-15,P005,172,0,34,138,3
2893,2026-05-16,P005,138,0,40,98,5
2894,2026-05-17,P005,98,140,47,191,7
2895,2026-05-18,P005,191,0,48,143,1
2896,2026-05-19,P005,143,97,59,181,10
2897,2026-05-20,P005,181,0,31,150,6
2898,2026-05-21,P005,150,0,52,98,0
2899,2026-05-22,P005,98,159,44,213,12
2900,2026-05-23,P005,213,0,38,175,6
2901,2026-05-24,P005,175,0,40,135,4
2902,2026-05-25,P005,135,96,56,175,5
2903,2026-05-26,P005,175,0,49,126,12
2904,2026-05-27,P005,126,130,44,212,15
2905,2026-05-28,P005,212,0,34,178,9
2906,2026-05-29,P005,178,0,44,134,15
2907,2026-05-30,P005,134,0,36,98,8
2908,2026-05-31,P005,98,115,32,181,12
2909,2026-06-01,P005,181,0,45,136,12
2910,2026-06-02,P005,136,131,48,219,4
2911,2026-06-03,P005,219,0,43,176,3
2912,2026-06-04,P005,176,0,62,114,12
2913,2026-06-05,P005,114,121,54,181,9
2914,2026-06-06,P005,181,0,46,135,1
2915,2026-06-07,P005,135,0,39,96,5
2916,2026-06-08,P005,96,0,52,44,14
2917,2026-06-09,P005,44,90,44,90,6
2918,2026-06-10,P005,90,116,45,161,8
2919,2026-06-11,P005,161,0,41,120,12
2920,2026-06-12,P005,120,115,54,181,11
2921,2026-06-13,P005,181,0,33,148,7
2922,2026-06-14,P005,148,0,43,105,10
2923,2026-06-15,P005,105,0,47,58,5
2924,2026-06-16,P005,58,131,41,148,9
2925,2026-06-17,P005,148,0,42,106,4
2926,2026-06-18,P005,106,143,44,205,4
2927,2026-06-19,P005,205,0,47,158,13
2928,2026-06-20,P005,158,0,40,118,14
2929,2026-06-21,P005,118,0,47,71,5
2930,2026-06-22,P005,71,0,47,24,15
2931,2026-06-23,P005,24,116,53,116,13
2932,2026-06-24,P005,116,101,38,179,13
2933,2026-06-25,P005,179,0,38,141,12
2934,2026-06-26,P005,141,0,51,90,14
2935,2026-06-27,P005,90,108,41,157,3
2936,2026-06-28,P005,157,0,47,110,14
2937,2026-06-29,P005,110,147,40,217,11
2938,2026-06-30,P005,217,0,46,171,8
2939,2026-07-01,P005,171,0,33,138,2
2940,2026-07-02,P005,138,0,39,99,9
2941,2026-07-03,P005,99,151,45,205,5
2942,2026-07-04,P005,205,0,33,172,0
2943,2026-07-05,P005,172,0,53,119,8
2944,2026-07-06,P005,119,118,42,195,14
2945,2026-07-07,P005,195,0,50,145,12
2946,2026-07-08,P005,145,0,39,106,14
2947,2026-07-09,P005,106,145,47,204,4
2948,2026-07-10,P005,204,0,29,175,14
2949,2026-07-11,P005,175,0,41,134,12
2950,2026-07-12,P005,134,124,45,213,7
2951,2026-07-13,P005,213,0,54,159,13
2952,2026-07-14,P005,159,0,45,114,1
2953,2026-07-15,P005,114,118,47,185,1
2954,2026-07-16,P005,185,0,55,130,1
2955,2026-07-17,P005,130,0,42,88,5
2956,2026-07-18,P005,88,117,51,154,2
2957,2026-07-19,P005,154,0,41,113,15
2958,2026-07-20,P005,113,116,52,177,11
2959,2026-07-21,P005,177,0,54,123,13
2960,2026-07-22,P005,123,113,36,200,2
2961,2026-07-23,P005,200,0,42,158,3
2962,2026-07-24,P005,158,0,42,116,14
2963,2026-07-25,P005,116,103,40,179,12
2964,2026-07-26,P005,179,0,33,146,4
2965,2026-07-27,P005,146,0,48,98,12
2966,2026-07-28,P005,98,157,54,201,15
2967,2026-07-29,P005,201,0,43,158,14
2968,2026-07-30,P005,158,0,38,120,7
2969,2026-07-31,P005,120,104,36,188,1
2970,2026-08-01,P005,188,0,57,131,11
2971,2026-08-02,P005,131,0,34,97,14
2972,2026-08-03,P005,97,128,55,170,13
2973,2026-08-04,P005,170,0,43,127,10
2974,2026-08-05,P005,127,90,69,148,1
2975,2026-08-06,P005,148,147,59,236,8
2976,2026-08-07,P005,236,0,53,183,14
2977,2026-08-08,P005,183,0,60,123,5
2978,2026-08-09,P005,123,141,38,226,3
2979,2026-08-10,P005,226,0,60,166,12
2980,2026-08-11,P005,166,0,59,107,13
2981,2026-08-12,P005,107,0,54,53,1
2982,2026-08-13,P005,53,106,60,106,12
2983,2026-08-14,P005,106,139,55,190,7
2984,2026-08-15,P005,190,0,53,137,13
2985,2026-08-16,P005,137,0,38,99,15
2986,2026-08-17,P005,99,144,45,198,7
2987,2026-08-18,P005,198,0,51,147,12
2988,2026-08-19,P005,147,0,49,98,12
2989,2026-08-20,P005,98,137,45,190,4
2990,2026-08-21,P005,190,0,72,118,15
2991,2025-01-01,P006,181,122,89,214,14
2992,2025-01-02,P006,214,0,80,134,11
2993,2025-01-03,P006,134,152,76,210,0
2994,2025-01-04,P006,210,0,64,146,8
2995,2025-01-05,P006,146,145,59,232,7
2996,2025-01-06,P006,232,0,82,150,1
2997,2025-01-07,P006,150,178,77,251,10
2998,2025-01-08,P006,251,0,64,187,4
2999,2025-01-09,P006,187,202,78,311,4
3000,2025-01-10,P006,311,0,74,237,0
3001,2025-01-11,P006,237,0,51,186,15
3002,2025-01-12,P006,186,0,59,127,0
3003,2025-01-13,P006,127,0,72,55,15
3004,2025-01-14,P006,55,0,92,0,0
3005,2025-01-15,P006,0,186,99,186,5
3006,2025-01-16,P006,186,0,63,123,11
3007,2025-01-17,P006,123,128,80,171,13
3008,2025-01-18,P006,171,125,54,242,5
3009,2025-01-19,P006,242,0,75,167,0
3010,2025-01-20,P006,167,191,71,287,0
3011,2025-01-21,P006,287,0,74,213,4
3012,2025-01-22,P006,213,0,88,125,5
3013,2025-01-23,P006,125,0,64,61,5
3014,2025-01-24,P006,61,157,63,157,12
3015,2025-01-25,P006,157,209,62,304,13
3016,2025-01-26,P006,304,0,75,229,10
3017,2025-01-27,P006,229,0,62,167,2
3018,2025-01-28,P006,167,166,65,268,13
3019,2025-01-29,P006,268,0,71,197,12
3020,2025-01-30,P006,197,143,80,260,12
3021,2025-01-31,P006,260,0,87,173,11
3022,2025-02-01,P006,173,0,63,110,1
3023,2025-02-02,P006,110,147,63,194,6
3024,2025-02-03,P006,194,193,100,287,5
3025,2025-02-04,P006,287,0,58,229,6
3026,2025-02-05,P006,229,0,72,157,8
3027,2025-02-06,P006,157,193,77,273,3
3028,2025-02-07,P006,273,0,80,193,5
3029,2025-02-08,P006,193,0,63,130,12
3030,2025-02-09,P006,130,0,67,63,2
3031,2025-02-10,P006,63,152,53,162,11
3032,2025-02-11,P006,162,157,70,249,5
3033,2025-02-12,P006,249,0,80,169,14
3034,2025-02-13,P006,169,160,67,262,8
3035,2025-02-14,P006,262,0,76,186,1
3036,2025-02-15,P006,186,207,70,323,14
3037,2025-02-16,P006,323,0,64,259,0
3038,2025-02-17,P006,259,0,78,181,10
3039,2025-02-18,P006,181,139,67,253,1
3040,2025-02-19,P006,253,0,74,179,4
3041,2025-02-20,P006,179,169,82,266,10
3042,2025-02-21,P006,266,0,77,189,4
3043,2025-02-22,P006,189,0,63,126,13
3044,2025-02-23,P006,126,196,69,253,8
3045,2025-02-24,P006,253,0,83,170,15
3046,2025-02-25,P006,170,197,58,309,2
3047,2025-02-26,P006,309,0,86,223,13
3048,2025-02-27,P006,223,0,73,150,13
3049,2025-02-28,P006,150,182,79,253,7
3050,2025-03-01,P006,253,0,80,173,3
3051,2025-03-02,P006,173,125,59,239,0
3052,2025-03-03,P006,239,0,73,166,2
3053,2025-03-04,P006,166,0,77,89,15
3054,2025-03-05,P006,89,169,72,186,1
3055,2025-03-06,P006,186,140,132,194,0
3056,2025-03-07,P006,194,151,94,251,13
3057,2025-03-08,P006,251,0,66,185,9
3058,2025-03-09,P006,185,147,72,260,5
3059,2025-03-10,P006,260,0,69,191,4
3060,2025-03-11,P006,191,160,77,274,5
3061,2025-03-12,P006,274,0,83,191,4
3062,2025-03-13,P006,191,159,77,273,3
3063,2025-03-14,P006,273,0,80,193,5
3064,2025-03-15,P006,193,0,66,127,8
3065,2025-03-16,P006,127,0,71,56,12
3066,2025-03-17,P006,56,200,83,200,3
3067,2025-03-18,P006,200,122,98,224,5
3068,2025-03-19,P006,224,0,81,143,11
3069,2025-03-20,P006,143,202,82,263,0
3070,2025-03-21,P006,263,0,87,176,8
3071,2025-03-22,P006,176,144,65,255,12
3072,2025-03-23,P006,255,0,85,170,10
3073,2025-03-24,P006,170,140,84,226,10
3074,2025-03-25,P006,226,0,95,131,10
3075,2025-03-26,P006,131,169,74,226,10
3076,2025-03-27,P006,226,0,98,128,13
3077,2025-03-28,P006,128,191,89,230,7
3078,2025-03-29,P006,230,0,75,155,13
3079,2025-03-30,P006,155,197,73,279,10
3080,2025-03-31,P006,279,0,78,201,0
3081,2025-04-01,P006,201,0,93,108,5
3082,2025-04-02,P006,108,185,107,186,15
3083,2025-04-03,P006,186,0,63,123,11
3084,2025-04-04,P006,123,182,70,235,4
3085,2025-04-05,P006,235,0,69,166,1
3086,2025-04-06,P006,166,0,73,93,6
3087,2025-04-07,P006,93,132,80,145,9
3088,2025-04-08,P006,145,121,93,173,12
3089,2025-04-09,P006,173,150,61,262,5
3090,2025-04-10,P006,262,0,82,180,11
3091,2025-04-11,P006,180,0,64,116,9
3092,2025-04-12,P006,116,196,76,236,0
3093,2025-04-13,P006,236,0,71,165,13
3094,2025-04-14,P006,165,213,86,292,3
3095,2025-04-15,P006,292,0,73,219,4
3096,2025-04-16,P006,219,0,95,124,7
3097,2025-04-17,P006,124,180,90,214,2
3098,2025-04-18,P006,214,0,85,129,1
3099,2025-04-19,P006,129,194,69,254,1
3100,2025-04-20,P006,254,0,76,178,15
3101,2025-04-21,P006,178,133,73,238,7
3102,2025-04-22,P006,238,0,90,148,13
3103,2025-04-23,P006,148,189,96,241,1
3104,2025-04-24,P006,241,0,91,150,12
3105,2025-04-25,P006,150,187,74,263,14
3106,2025-04-26,P006,263,0,75,188,10
3107,2025-04-27,P006,188,0,61,127,0
3108,2025-04-28,P006,127,132,85,174,4
3109,2025-04-29,P006,174,178,86,266,15
3110,2025-04-30,P006,266,0,62,204,1
3111,2025-05-01,P006,204,0,66,138,10
3112,2025-05-02,P006,138,205,75,268,15
3113,2025-05-03,P006,268,0,64,204,10
3114,2025-05-04,P006,204,0,58,146,2
3115,2025-05-05,P006,146,184,80,250,10
3116,2025-05-06,P006,250,0,81,169,6
3117,2025-05-07,P006,169,152,77,244,5
3118,2025-05-08,P006,244,0,71,173,14
3119,2025-05-09,P006,173,126,92,207,7
3120,2025-05-10,P006,207,0,84,123,14
3121,2025-05-11,P006,123,183,73,233,6
3122,2025-05-12,P006,233,0,73,160,7
3123,2025-05-13,P006,160,0,88,72,0
3124,2025-05-14,P006,72,0,76,0,0
3125,2025-05-15,P006,0,0,78,0,0
3126,2025-05-16,P006,0,144,87,144,5
3127,2025-05-17,P006,144,208,53,299,13
3128,2025-05-18,P006,299,0,77,222,9
3129,2025-05-19,P006,222,0,77,145,9
3130,2025-05-20,P006,145,121,74,192,8
3131,2025-05-21,P006,192,146,79,259,4
3132,2025-05-22,P006,259,0,78,181,0
3133,2025-05-23,P006,181,209,62,328,12
3134,2025-05-24,P006,328,0,82,246,11
3135,2025-05-25,P006,246,0,70,176,12
3136,2025-05-26,P006,176,208,83,301,6
3137,2025-05-27,P006,301,0,86,215,7
3138,2025-05-28,P006,215,0,70,145,8
3139,2025-05-29,P006,145,187,83,249,2
3140,2025-05-30,P006,249,0,78,171,7
3141,2025-05-31,P006,171,141,77,235,2
3142,2025-06-01,P006,235,0,50,185,2
3143,2025-06-02,P006,185,0,78,107,14
3144,2025-06-03,P006,107,170,74,203,14
3145,2025-06-04,P006,203,0,80,123,10
3146,2025-06-05,P006,123,0,84,39,15
3147,2025-06-06,P006,39,209,73,209,10
3148,2025-06-07,P006,209,0,65,144,2
3149,2025-06-08,P006,144,152,67,229,3
3150,2025-06-09,P006,229,0,71,158,10
3151,2025-06-10,P006,158,0,88,70,2
3152,2025-06-11,P006,70,144,76,144,2
3153,2025-06-12,P006,144,148,52,240,4
3154,2025-06-13,P006,240,0,76,164,3
3155,2025-06-14,P006,164,178,61,281,4
3156,2025-06-15,P006,281,0,54,227,8
3157,2025-06-16,P006,227,0,68,159,15
3158,2025-06-17,P006,159,209,83,285,12
3159,2025-06-18,P006,285,0,120,165,3
3160,2025-06-19,P006,165,126,80,211,7
3161,2025-06-20,P006,211,0,72,139,10
3162,2025-06-21,P006,139,146,73,212,1
3163,2025-06-22,P006,212,0,63,149,1
3164,2025-06-23,P006,149,169,74,244,8
3165,2025-06-24,P006,244,0,68,176,3
3166,2025-06-25,P006,176,0,67,109,4
3167,2025-06-26,P006,109,154,73,190,1
3168,2025-06-27,P006,190,182,82,290,10
3169,2025-06-28,P006,290,0,67,223,8
3170,2025-06-29,P006,223,0,66,157,3
3171,2025-06-30,P006,157,143,68,232,12
3172,2025-07-01,P006,232,0,81,151,6
3173,2025-07-02,P006,151,120,65,206,3
3174,2025-07-03,P006,206,160,87,279,1
